,period,product_name,product_sku,net_sales,gross_margin
6486,365,LOVE HEART NAPKIN BOX ,#sku_876,3354.32,51.34
6487,365,REGENCY CAKE FORK,#sku_3326,3277.56,23.43
6488,365,LUNCH BAG VINTAGE LEAF DESIGN,#sku_3234,3004.43,27.99
6489,365,I'M ON HOLIDAY METAL SIGN,#sku_247,2954.09,11.18
6490,365,PEACE SMALL WOOD LETTERS,#sku_1348,2951.46,52.61
6491,365,HERB MARKER PARSLEY,#sku_580,2829.84,26.4
6492,365,VINTAGE NOTEBOOK TRAVELOGUE,#sku_2947,2714.01,8.93
6493,365,GIFT BAG LARGE VINTAGE CHRISTMAS,#sku_3720,2616.49,16.08
6494,365,HEART FILIGREE DOVE  SMALL,#sku_464,2582.55,14.95
6495,365,DIAMANTE NECKLACE,#sku_3062,2545.7,11.73
6496,365,PURPLE GEMSTONE NECKLACE 45CM,#sku_1503,2523.65,-2.91
6497,365,"LETTER ""V"" BLING KEY RING",#sku_1139,2378.63,-12.33
6498,365,60 CAKE CASES VINTAGE CHRISTMAS,#sku_397,2318.67,19.03
6499,365,PINK HEARTS PAPER GARLAND,#sku_548,1998.55,40.58
6500,365,ASSORTED CHEESE FRIDGE MAGNETS,#sku_1967,1961.07,17.76
6501,365,GOLD M.O.P ORBIT BRACELET,#sku_1300,1818.34,23.61
6502,365,HARDMAN MUG 3 ASSORTED,#sku_2867,1733.93,12.17
6503,365,BEACH HUT MIRROR,#sku_3205,1559.3,45.48
6504,365,REX CASH+CARRY JUMBO SHOPPER,#sku_384,1517.97,22.96
6505,365,SET OF 2 WOODEN MARKET CRATES,#sku_560,1502.85,10.98
6506,365,FRENCH BLUE METAL DOOR SIGN 5,#sku_723,1384.66,8.53
6507,365,EASTER BUNNY HANGING GARLAND,#sku_2880,1337.05,12.03
6508,365,PAPER LANTERN 5 POINT STAR MOON ,#sku_3481,1229.83,11.97
6509,365,GLASS JAR ENGLISH CONFECTIONERY,#sku_669,1221.96,17.98
6510,365,SWEET PUDDING STICKER SHEET,#sku_1041,1140.43,14.19
6511,365,RETRO LONGBOARD IRONING BOARD COVER,#sku_537,1032.85,35.78
6512,365,EASTER CRAFT IVY WREATH WITH CHICK,#sku_2930,961.73,18.66
6513,365,PACK 6 HEART/ICE-CREAM PATCHES,#sku_1887,922.77,13.15
6514,365,GOLD MINI TAPE MEASURE ,#sku_991,903.11,19.31
6515,365,MINIATURE ANTIQUE ROSE HOOK IVORY,#sku_3279,844.42,17.02
6516,365,SET/6 PINK BIRD T-LIGHT CANDLES,#sku_1294,794.97,15.34
6517,365,PACK OF 6 SANDCASTLE FLAGS ASSORTED,#sku_1614,760.35,12.7
6518,365,PICNIC BOXES SET OF 3 RETROSPOT ,#sku_1647,756.5,2.33
6519,365,YULETIDE IMAGES S/6 PAPER BOXES,#sku_1742,744.25,23.08
6520,365,FORKED CACTUS CANDLE,#sku_1828,742.13,5.73
6521,365,PINK DAISY BAG CHARM,#sku_2798,696.54,18.14
6522,365,BLUE TRAVEL FIRST AID KIT,#sku_1896,458.88,25.95
6523,365,CURIO CABINET LINEN AND LACE ,#sku_3850,455.49,13.02
6524,365,LARGE ZINC HEART WALL ORGANISER,#sku_3274,430.97,19.77
6525,365,SET OF PICTURE FRAME  STICKERS,#sku_2058,406.55,1.68
6526,365,CUTE CATS TAPE,#sku_1374,374.49,64.46
6527,365,SMALL PINK MAGIC CHRISTMAS TREE,#sku_1435,330.98,24.7
6528,365,damages/display,#sku_3130,286.88,33.03
6529,365,WRAP  VINTAGE DOILY ,#sku_3753,197.76,1.8
6530,365,CHERRY BLOSSOM PASSPORT COVER,#sku_1064,187.24,27.42
6531,365,SINGLE ANTIQUE ROSE HOOK IVORY,#sku_3278,128.48,2.28
6532,365,FOOT STOOL HOME SWEET HOME ,#sku_3814,119.94,29.7
6533,365,PINK STOCKING CHRISTMAS DECORATION,#sku_2676,113.47,17.89
6534,365,PAINTED LIGHTBULB RAINBOW DESIGN,#sku_2239,94.99,2.33
6535,365,HAPPY BIRTHDAY CARD STRIPEY TEDDY,#sku_3776,59.56,18.25
6536,365,LILY BROOCH WHITE/SILVER COLOUR,#sku_3443,24.63,1.61
6537,365,GIFT BAG LARGE 50'S CHRISTMAS,#sku_3831,0.0,2.38
6538,365,MONEY BOX CONFECTIONERY DESIGN,#sku_1573,113990.26,18.89
6539,365, I LOVE LONDON MINI BACKPACK,#sku_3861,0.0,2.25
6540,365,LARGE WHITE HEART OF WICKER,#sku_3529,60.2,11.41
6541,365,SMALL JEWELLERY STAND,#sku_3410,99.0,66.21
6542,365,BLUE GLASS GEMS IN BAG,#sku_982,128.6,20.45
6543,365,WALL ART CLASSIC PUDDINGS ,#sku_3952,134.8,21.3
6544,365,PACK OF 6 COCKTAIL PARASOL STRAWS,#sku_3590,135.55,17.06
6545,365,GREEN FERN POCKET BOOK,#sku_2909,190.22,28.72
6546,365,GIRAFFE WOODEN RULER,#sku_3018,192.83,28.63
6547,365,PINK/PURPLE RETRO RADIO,#sku_916,209.1,27.86
6548,365,SKULLS DESIGN FLANNEL,#sku_795,218.56,29.19
6549,365,BUNDLE OF 3 RETRO EXERCISE BOOKS,#sku_3369,275.92,2.14
6550,365,MOTORING TISSUE BOX,#sku_1918,296.71,18.01
6551,365,WHITE ROSEBUD & PEARL NECKLACE,#sku_2776,305.47,30.29
6552,365,damaged stock,#sku_3131,311.68,22.83
6553,365,ASSTD DESIGN 3D PAPER STICKERS,#sku_1373,397.57,38.02
6554,365, SET 2 TEA TOWELS I LOVE LONDON ,#sku_41,463.66,19.06
6555,365,4 SKY BLUE DINNER CANDLES,#sku_1534,485.62,19.36
6556,365,WOVEN SUNSET CUSHION COVER ,#sku_2471,505.04,2.15
6557,365,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,#sku_2040,528.18,2.04
6558,365,"RUBY GLASS NECKLACE 42""",#sku_3150,687.33,16.62
6559,365,JUMBO BAG TOYS ,#sku_778,754.86,33.11
6560,365,MARIE ANTOIENETT TRINKET BOX GOLD,#sku_3271,757.53,30.94
6561,365,GLAMOROUS  MUG,#sku_1425,824.11,16.18
6562,365,WRAP  PINK FLOCK,#sku_1596,855.4,17.43
6563,365,PINK VINTAGE SPOT BEAKER,#sku_3534,937.81,1.61
6564,365,EMBROIDERED RIBBON REEL RUBY ,#sku_3904,939.84,19.88
6565,365,PINK POLKADOT GARDEN PARASOL,#sku_2462,985.54,18.64
6566,365,ANT SILVER FUSCHIA BOUDICCA RING,#sku_2542,1047.86,41.72
6567,365,CHARLIE + LOLA RED HOT WATER BOTTLE,#sku_434,1112.98,27.04
6568,365,SNOWFLAKE PORTABLE TABLE LIGHT ,#sku_259,1120.1,43.51
6569,365,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,#sku_2576,2661.42,55.25
6570,365,KITCHEN METAL SIGN,#sku_244,2632.09,11.53
6571,365,NECKLACE+BRACELET SET FRUIT SALAD ,#sku_1631,2588.22,17.76
6572,365,VINTAGE ROSE BEAD BRACELET RASPBERR,#sku_2282,2436.05,23.13
6573,365,ICON PLACEMAT POP ART ELVIS,#sku_2738,2404.24,20.81
6574,365,TALL ROCOCO CANDLE HOLDER,#sku_1281,2358.81,13.04
6575,365,WHITE SILVER NECKLACE SHELL GLASS,#sku_2332,2282.93,27.13
6576,365,SKULLS  DESIGN  COTTON TOTE BAG,#sku_1567,2248.47,48.37
6577,365,"GREETING CARD, OVERCROWDED POOL.",#sku_2331,2176.26,28.52
6578,365,PACK OF 12 50'S CHRISTMAS TISSUES,#sku_3796,2085.51,29.33
6579,365,NO SINGING METAL SIGN,#sku_718,2000.33,19.51
6580,365,QUEEN OF THE SKIES HOLIDAY PURSE ,#sku_2287,1849.16,17.43
6581,365,DIAMANTE HAIR GRIP PACK/2 MONTANA,#sku_491,1755.76,11.52
6582,365,MAGIC DRAWING SLATE CIRCUS PARADE  ,#sku_343,1731.02,2.29
6583,365,PAPER LANTERN 7 POINT SNOW STAR,#sku_3315,1636.83,19.83
6584,365,TREE T-LIGHT HOLDER WILLIE WINKIE,#sku_3599,1602.03,23.99
6585,365,SPACEBOY ROCKET LOLLY MAKERS,#sku_3834,1569.12,22.49
6586,365,WHITE WOOD GARDEN PLANT LADDER,#sku_668,1416.86,1.77
6587,365,STAR DECORATION RUSTIC,#sku_814,1399.13,26.21
6588,365,PACK OF 12 SKULL TISSUES,#sku_703,1312.83,13.35
6589,365, NINE DRAWER OFFICE TIDY,#sku_3947,1305.6,24.31
6590,365,WELCOME  WOODEN BLOCK LETTERS,#sku_672,1300.83,0.91
6591,365,PINK CAT FLORAL CUSHION COVER ,#sku_2759,1293.94,20.26
6592,365,HOT BATHS METAL SIGN,#sku_910,1276.31,21.91
6593,365,JAZZ HEARTS PURSE NOTEBOOK,#sku_263,1242.71,-1.51
6594,365,EMBROIDERED RIBBON REEL SUSIE ,#sku_3919,1183.53,25.73
6595,365,36 PENCILS TUBE POSY,#sku_1907,1100.46,19.69
6596,365,CINDERELLA CHANDELIER ,#sku_3318,1081.32,-18.83
6597,365,GOLD FISHING GNOME,#sku_1174,1049.6,22.44
6598,365,SIX DRAWER OFFICE TIDY,#sku_3944,1044.63,55.77
6599,365,CAROUSEL PONIES BABY BIB,#sku_2497,955.36,8.34
6600,365,GLASS CHALICE GREEN  LARGE ,#sku_2913,897.1,19.87
6601,365,PAPERWEIGHT HOME SWEET HOME,#sku_2463,841.28,23.06
6602,365,ENAMEL WATERING CAN CREAM,#sku_844,783.36,30.74
6603,365,SET OF 4 SANTA PLACE SETTINGS,#sku_3609,746.33,1.63
6604,365,SPOTTED WHITE NATURAL SEED NECKLACE,#sku_3681,741.37,47.56
6605,365,RAIN PONCHO ,#sku_1894,677.81,-11.89
6606,365,ORANGE FLOWER MUG ,#sku_2932,651.76,16.84
6607,365, TOADSTOOL BEDSIDE LIGHT ,#sku_3575,636.59,23.49
6608,365,PARTY INVITES WOODLAND,#sku_1370,628.25,78.06
6609,365,RED FLOWER CROCHET FOOD COVER,#sku_738,570.94,10.47
6610,365,DIAMOND LAS VEGAS NECKLACE 45CM,#sku_1319,504.51,17.44
6611,365,CHILDRENS CUTLERY DOLLY GIRL ,#sku_3213,428.34,25.26
6612,365,HOME SWEET HOME CUSHION COVER ,#sku_3812,396.94,11.3
6613,365,GREEN  DIAMANTE PEN IN GIFT BOX,#sku_2066,390.56,1.76
6614,365,PINK/AMETHYST/GOLD NECKLACE,#sku_3165,368.31,1.84
6615,365,SET OF 4 BLACK LOVEBIRD COASTERS,#sku_2436,85615.07,30.63
6616,365,CLEAR STATIONERY BOX SET ,#sku_3079,80958.63,30.28
6617,365,GREEN REGENCY TEACUP AND SAUCER,#sku_629,34902.52,15.75
6618,365,BLACK CHAMPAGNE GLASS,#sku_1526,17506.46,7.5
6619,365,WHITE TALL PORCELAIN T-LIGHT HOLDER,#sku_1514,15652.55,23.88
6620,365,Dotcom sales,#sku_2420,13550.07,-50.86
6621,365,VINTAGE KID DOLLY CARD ,#sku_1542,10011.46,33.79
6622,365,JUMBO SHOPPER VINTAGE RED PAISLEY,#sku_82,9774.25,19.51
6623,365,POMPOM CURTAIN,#sku_2418,9085.41,23.85
6624,365,CUPID DESIGN SCENTED CANDLES,#sku_2201,8658.23,14.45
6625,365,CHRISTMAS METAL TAGS ASSORTED ,#sku_504,8568.71,17.39
6626,365,PINK AND WHITE CHRISTMAS TREE 120CM,#sku_886,8562.21,38.5
6627,365,ROSE DU SUD COSMETICS BAG,#sku_1003,6942.43,34.05
6628,365,FLOWERS  STICKERS,#sku_347,6186.67,25.06
6629,365,SCANDINAVIAN REDS RIBBONS,#sku_229,5787.72,15.45
6630,365,GLASS CLOCHE LARGE,#sku_1571,5677.1,20.26
6631,365,DIAMANTE BOW BROOCH RED COLOUR,#sku_1497,5467.53,15.04
6632,365,PINK BUTTERFLY HANDBAG W BOBBLES,#sku_965,5308.21,25.82
6633,365,GARDENERS KNEELING PAD CUP OF TEA ,#sku_3428,5063.18,26.71
6634,365,IVORY ENCHANTED FOREST PLACEMAT,#sku_649,4307.63,11.41
6635,365,ZINC WILLIE WINKIE  CANDLE STICK,#sku_100,4253.57,28.03
6636,365,ROUND BLUE CLOCK WITH SUCKER,#sku_3638,3792.78,37.0
6637,365,SET 6 PAPER TABLE LANTERN STARS ,#sku_3426,3299.34,-9.98
6638,365,VINTAGE CREAM CAT FOOD CONTAINER,#sku_971,3125.23,17.54
6639,365,"FLOWER GLASS GARLAND NECKL.36""BLUE",#sku_3255,2979.68,11.79
6640,365,CRYSTAL HOOP EARRING FLORAL LEAF,#sku_2281,2832.53,46.41
6641,365,ANGEL DECORATION PAINTED ZINC ,#sku_1801,2656.8,16.6
6642,365,ROCKING HORSE RED CHRISTMAS ,#sku_534,2625.97,33.54
6643,365,BLUE POLKADOT KIDS BAG,#sku_1220,2401.86,8.84
6644,365,12 COLOURED PARTY BALLOONS,#sku_1482,2364.51,2.36
6645,365,"TRAY, BREAKFAST IN BED",#sku_565,2074.35,19.36
6646,365,SET OF 6 T-LIGHTS SANTA,#sku_252,1999.62,10.72
6647,365,LUNCH BAG VINTAGE DOILY ,#sku_3743,1968.72,12.56
6648,365,JUMBO BAG PEARS,#sku_3349,1924.44,19.72
6649,365,RED POLKADOT BEAKER ,#sku_2741,1812.3,50.29
6650,365,SWISS CHALET TREE DECORATION ,#sku_1106,1775.42,30.04
6651,365,smashed,#sku_3450,1721.26,19.24
6652,365,FLOWERS HANDBAG blue and orange,#sku_3392,1709.63,25.06
6653,365,72 CAKE CASES VINTAGE CHRISTMAS,#sku_2092,1703.58,1.83
6654,365,SILICON STAR BULB  BLUE,#sku_1874,1687.05,10.81
6655,365,damages?,#sku_3188,1589.41,49.1
6656,365,BREAD BIN DINER STYLE MINT,#sku_1462,1494.59,28.91
6657,365,FLOWER PURPLE CLOCK W/SUCKER,#sku_2456,1469.94,3.99
6658,365,5 HOOK HANGER RED MAGIC TOADSTOOL,#sku_377,1465.11,49.27
6659,365,HOME SWEEET HOME 3 PEG HANGER ,#sku_3829,1430.33,10.36
6660,365,FIVE HEART HANGING DECORATION,#sku_148,1413.88,39.1
6661,365,TRIANGULAR POUFFE VINTAGE ,#sku_2364,1363.38,25.07
6662,365,HEAVENS SCENT FRAGRANCE OILS ASSTD,#sku_3056,1245.68,10.98
6663,365,BOTANICAL ROSE GREETING CARD,#sku_2616,1209.02,11.93
6664,365,DECORATION WOBBLY RABBIT METAL ,#sku_3206,1149.1,16.23
6665,365,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",#sku_1172,1008.94,29.64
6666,365, 50'S CHRISTMAS GIFT BAG LARGE,#sku_3779,929.91,14.75
6667,365,SET OF 6 3D KIT CARDS FOR KIDS,#sku_1296,917.35,33.68
6668,365,BOOM BOX SPEAKER GIRLS,#sku_354,897.7,8.96
6669,365,BUTTONS AND STRIPES NOTEBOOK ,#sku_2265,837.89,28.78
6670,365,PINK UNION JACK  PASSPORT COVER ,#sku_1643,817.05,33.89
6671,365,BALLOON PUMP WITH 10 BALLOONS,#sku_1366,781.24,18.12
6672,365,BLUE CRUSOE CHECK LAMPSHADE,#sku_2829,780.25,23.87
6673,365,ZINC T-LIGHT HOLDER STARS SMALL,#sku_3280,690.67,25.85
6674,365,POLYESTER FILLER PAD 30CMx30CM,#sku_2682,681.56,-3.47
6675,365,RED DINER WALL CLOCK,#sku_160,670.86,20.12
6676,365,VINTAGE UNION JACK PENNANT,#sku_1843,651.9,25.27
6677,365,CHRISTMAS METAL POSTCARD WITH BELLS,#sku_1252,612.52,2.19
6678,365,SET OF 4 KNICK KNACK TINS POPPIES,#sku_3502,598.44,10.15
6679,365,POTTING SHED SOW 'N' GROW SET,#sku_546,595.35,14.33
6680,365,YULETIDE IMAGES GIFT WRAP SET,#sku_922,534.58,20.7
6681,365,LIPSTICK PEN RED,#sku_842,527.18,6.91
6682,365,LUNCH BAG RED RETROSPOT,#sku_67,519.14,26.94
6683,365,JARDIN ETCHED GLASS CHEESE DISH,#sku_2768,459.82,23.96
6684,365,WAY OUT METAL SIGN ,#sku_1976,392.89,25.07
6685,365,MISELTOE HEART WREATH ,#sku_3406,343.27,2.07
6686,365,EAU DE NIL LOVE BIRD CANDLE,#sku_1694,338.76,18.84
6687,365,PACK OF 12 COLOURED PENCILS,#sku_1375,324.68,15.26
6688,365,CARAVAN SQUARE TISSUE BOX,#sku_572,289.75,19.64
6689,365,"FOOD COVER WITH BEADS , SET 2 SIZES",#sku_3360,216.12,2.32
6690,365,MINT DINER WALL CLOCK,#sku_3613,154.88,26.62
6691,365,PURPLE BERTIE GLASS BEAD BAG CHARM,#sku_2478,149.23,1.8
6692,365,REINDEER HEART DECORATION GOLD,#sku_3516,144.68,43.02
6693,365,PINK DINER WALL CLOCK,#sku_3614,103.69,21.8
6694,365,ZINC TOP  2 DOOR WOODEN SHELF ,#sku_2303,86.07,111.35
6695,365,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,#sku_3044,79.97,22.92
6696,365,ROSE DU SUD CUSHION COVER,#sku_2810,44.04,59.49
6697,365,VEGETABLE GARDEN CHOPPING BOARD,#sku_3945,39.23,2.26
6698,365,CHRISTMAS TABLE CANDLE SILVER SPIKE,#sku_3541,19.68,22.14
6699,365,PACK OF 72 SKULL CAKE CASES,#sku_291,4.35,20.36
6700,365,EASTER CRAFT 4 CHICKS ,#sku_2718,1123.06,4.51
6701,365,VINTAGE CHRISTMAS BUNTING,#sku_3658,1262.81,1.71
6702,365,ASS DES PHONE SPONGE CRAFT STICKER,#sku_1847,1308.29,14.38
6703,365,PINK CHERRY BLOSSOM CUP & SAUCER,#sku_2903,1403.46,8.53
6704,365,VINTAGE DONKEY TAIL GAME ,#sku_3559,1438.68,25.97
6705,365,STAR WREATH DECORATION WITH BELL,#sku_3469,1504.34,4.14
6706,365,PURPLE BOUDICCA LARGE BRACELET,#sku_2510,1529.2,2.08
6707,365,OCEAN SCENT CANDLE IN JEWELLED BOX,#sku_1798,1542.73,15.37
6708,365,VINTAGE SNAP CARDS,#sku_408,1594.97,22.73
6709,365,ASSORTED SANSKRIT MINI NOTEBOOK,#sku_3156,1605.22,2.11
6710,365,DAIRY MAID STRIPE MUG,#sku_1788,1668.68,19.83
6711,365,RIBBON REEL SNOWY VILLAGE,#sku_399,1680.67,21.64
6712,365,NATURAL SLATE CHALKBOARD LARGE ,#sku_1636,1757.21,20.24
6713,365,TUB 24 PINK FLOWER PEGS,#sku_1597,1813.93,14.68
6714,365,"LETTER ""R"" BLING KEY RING",#sku_953,1836.99,26.21
6715,365,CAKE SHOP  STICKER SHEET,#sku_2091,2006.4,18.3
6716,365,GLITTER CHRISTMAS STAR ,#sku_1944,2067.86,12.37
6717,365,GOLD FLOWER CUSHION COVER ,#sku_3313,2160.62,15.32
6718,365,HANGING ENGRAVED METAL HEART,#sku_3299,2168.55,13.5
6719,365,PINK POLKADOT WRAP ,#sku_1536,2186.98,2.01
6720,365,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,#sku_1968,2205.63,23.11
6721,365,RETROSPOT CANDLE  SMALL,#sku_2376,2329.34,16.1
6722,365,SET OF 60 PANTRY DESIGN CAKE CASES ,#sku_3484,338.21,-18.47
6723,365,WHITE JEWELLED HEART DECORATION,#sku_1431,304.86,20.74
6724,365,WRAP ENGLISH ROSE ,#sku_1595,301.91,14.96
6725,365,WRAP I LOVE LONDON ,#sku_2299,278.76,32.02
6726,365,LARGE CERAMIC TOP STORAGE JAR,#sku_3408,249.3,14.3
6727,365,GREEN METAL BOX ARMY SUPPLIES,#sku_3376,222.56,27.6
6728,365,MONEY BOX HOUSEKEEPING DESIGN,#sku_2652,217.14,30.83
6729,365,MONEY BOX FIRST AID DESIGN,#sku_3712,208.42,24.87
6730,365,WALL ART ONLY ONE PERSON ,#sku_3962,173.88,14.53
6731,365,SPOTS ON RED BOOKCOVER TAPE,#sku_2138,161.73,24.4
6732,365,Dotcom,#sku_2911,138.42,39.51
6733,365,BAKING MOULD CHOCOLATE CUP CAKES,#sku_2359,101.7,3.55
6734,365,CHRISTMAS GINGHAM STAR,#sku_412,61.25,98.45
6735,365,PINK BUTTERFLY CUSHION COVER ,#sku_2890,31.44,2.18
6736,365,SET 10 XMAS CARDS & BADGES 17070,#sku_3848,25.68,20.97
6737,365,LAVENDER SCENT CAKE CANDLE,#sku_2681,11.79,10.68
6738,365,PICNIC BASKET WICKER 60 PIECES,#sku_3525,0.0,2.2
6739,365,POSTE FRANCE CUSHION COVER,#sku_3810,0.0,1.91
6740,365,DANISH ROSE BEDSIDE CABINET,#sku_2524,1601.69,2.09
6741,365,PINK/YELLOW FLOWERS HANDBAG,#sku_1355,1812.63,33.73
6742,365,PINK FAIRY CAKE CHILDRENS APRON,#sku_896,2209.71,14.61
6743,365,PINK PADDED MOBILE,#sku_1923,2219.09,19.48
6744,365,ROLL WRAP VINTAGE SPOT ,#sku_3730,2259.86,31.23
6745,365,CHILDS BREAKFAST SET DOLLY GIRL ,#sku_660,2393.88,21.27
6746,365,SKETCHBOOK MAGNETIC SHOPPING LIST,#sku_3607,2396.13,30.97
6747,365,4 WILDFLOWER BOTANICAL CANDLES,#sku_2064,2822.52,30.23
6748,365,CHRISTMAS CRAFT TREE TOP ANGEL,#sku_378,2907.34,7.94
6749,365,VINTAGE RED ENAMEL TRIM MUG ,#sku_3554,2937.6,51.88
6750,365,LARGE BONNE JAM JAR  T-LIGHT HOLDER,#sku_3604,3092.33,22.78
6751,365,WHITE STITCHED WALL CLOCK,#sku_2575,3153.93,24.86
6752,365,WHITE HEART CONFETTI IN TUBE,#sku_2724,3197.86,13.57
6753,365,PLASTERS IN TIN SPACEBOY,#sku_429,3202.72,14.53
6754,365,NUMBER TILE VINTAGE FONT 6 ,#sku_2416,3242.9,54.12
6755,365,SET 36 COLOUR PENCILS DOLLY GIRL,#sku_3910,3313.36,9.26
6756,365,JUMBO BAG RED RETROSPOT,#sku_141,3585.23,16.68
6757,365,FAMILY PHOTO FRAME CORNICE,#sku_236,3604.89,14.37
6758,365,GLASS BEAD HOOP NECKLACE BLACK,#sku_3538,4187.85,27.24
6759,365,PACK 3 FIRE ENGINE/CAR PATCHES,#sku_647,4256.76,9.01
6760,365,CLASSIC FRENCH STYLE BASKET BROWN,#sku_2701,4379.35,21.55
6761,365,SET/4 GARDEN ROSE DINNER CANDLE,#sku_1340,4653.28,20.66
6762,365,MILK PAN BLUE POLKADOT,#sku_2589,5028.34,35.92
6763,365,WASHROOM METAL SIGN,#sku_486,5307.1,26.27
6764,365,RETRO PLASTIC 70'S TRAY,#sku_1928,44372.42,23.14
6765,365,WINE BOTTLE DRESSING DARK BLUE,#sku_3173,37728.79,55.75
6766,365,PACK OF 6 SWEETIE GIFT BOXES,#sku_519,30254.48,42.19
6767,365,RED TEA TOWEL CLASSIC DESIGN,#sku_463,30215.83,19.07
6768,365,TROPICAL LUGGAGE TAG,#sku_1791,27878.74,10.16
6769,365,SET OF 4 NAPKIN CHARMS CUTLERY,#sku_571,25554.49,18.74
6770,365,WRAP MONSTER FUN ,#sku_2709,24634.43,10.96
6771,365,SWIRLY CIRCULAR RUBBERS IN BAG,#sku_500,21991.67,19.96
6772,365,FELT FARM ANIMAL HEN,#sku_2605,21370.22,2.17
6773,365,GRASS HOPPER WOODEN WALL CLOCK ,#sku_1283,20501.43,12.58
6774,365,HANGING HEART BASKET,#sku_2573,12933.3,2.41
6775,365,GEORGIAN TRINKET BOX,#sku_3257,12824.18,46.04
6776,365,LOVE POTION MASALA INCENSE,#sku_2216,10864.28,19.01
6777,365,CLASSIC FRENCH STYLE BASKET NATURAL,#sku_561,10205.71,21.67
6778,365,LARGE PURPLE BABUSHKA NOTEBOOK  ,#sku_868,8302.78,14.25
6779,365,12 EGG HOUSE PAINTED WOOD,#sku_2016,7811.18,16.33
6780,365,CHEST 7 DRAWER MA CAMPAGNE,#sku_1427,7595.88,26.25
6781,365,PEACH KNITTED HEN ,#sku_2834,7426.38,26.16
6782,365,ANTIQUE OLIVE GREEN FLOWER EARRINGS,#sku_2036,6220.51,28.17
6783,365,FAUX FUR CHOCOLATE THROW,#sku_1072,5892.98,31.01
6784,365,RED POLKADOT COFFEE  MUG,#sku_1147,5816.57,43.81
6785,365,CREAM DELPHINIUM ARTIFICIAL FLOWER,#sku_2704,5778.37,9.18
6786,365,CHILDREN'S CIRCUS PARADE MUG,#sku_646,5682.08,-30.28
6787,365,ENGLISH ROSE GARDEN SECATEURS,#sku_1751,5631.85,19.38
6788,365,PAPER BUNTING COLOURED LACE,#sku_746,5085.07,14.28
6789,365,VINTAGE PAISLEY STATIONERY SET,#sku_501,4949.78,26.43
6790,365,PINK HEART DOTS HOT WATER BOTTLE,#sku_567,4860.89,38.51
6791,365,COLOUR GLASS. STAR T-LIGHT HOLDER,#sku_1136,3864.53,21.34
6792,365,PANTRY MAGNETIC  SHOPPING LIST,#sku_3602,3803.4,8.46
6793,365,BLUE PAISLEY POCKET BOOK,#sku_1344,3680.18,15.41
6794,365,BLUE POT PLANT CANDLE ,#sku_1168,3314.24,31.18
6795,365,PORCELAIN ROSE SMALL,#sku_1346,3141.18,16.93
6796,365,HOT STUFF HOT WATER BOTTLE,#sku_3772,3047.47,1.78
6797,365,DOORMAT CHRISTMAS VILLAGE,#sku_3145,2852.56,39.84
6798,365,RED RETROSPOT OVEN GLOVE ,#sku_456,2824.54,15.78
6799,365,BLUE PAISLEY JOURNAL ,#sku_1630,2800.12,6.75
6800,365,CITRONELLA CANDLE GARDEN POT,#sku_1563,2501.94,47.78
6801,365,CARD I LOVE LONDON ,#sku_542,2482.56,11.62
6802,365,FOLKART ZINC STAR CHRISTMAS DEC,#sku_1908,2448.36,17.61
6803,365,REGENCY TEA PLATE GREEN ,#sku_3374,2445.93,1.64
6804,365,PINK CHRYSANTHEMUMS ART FLOWER,#sku_3053,2416.41,37.44
6805,365,RED PAPER PARASOL,#sku_2195,2402.12,12.66
6806,365,HANGING SPRING FLOWER EGG LARGE,#sku_2574,2343.32,19.27
6807,365,MIRRORED WALL ART TABLE LAMP,#sku_1028,2297.59,13.11
6808,365,SET 12 COLOUR PENCILS DOLLY GIRL ,#sku_3908,2217.97,37.2
6809,365,SET OF 12 FORK CANDLES,#sku_3726,2180.77,26.15
6810,365,VINTAGE PINK DECORATIVE PARASOL,#sku_2011,2056.23,21.45
6811,365,SMALL SINGLE FLAME CANDLE HOLDER,#sku_3057,1977.06,35.13
6812,365,GLASS BEAD HOOP EARRINGS AMETHYST,#sku_2725,1857.49,16.89
6813,365,SMALL HAMMERED SILVER CANDLEPOT ,#sku_1982,1790.16,2.26
6814,365,SET 12 KIDS COLOUR  CHALK STICKS,#sku_1358,1772.6,61.41
6815,365,"ELEPHANT, BIRTHDAY CARD, ",#sku_1032,1760.87,18.5
6816,365,RED RETROSPOT CHARLOTTE BAG,#sku_990,1726.64,2.1
6817,365,SET OF 16 VINTAGE SKY BLUE CUTLERY,#sku_2093,1676.7,20.24
6818,365,AMBER FINE BEAD NECKLACE W TASSEL,#sku_2613,1558.73,20.73
6819,365,PINK GINGHAM CAT WITH SCARF,#sku_2532,1532.91,29.69
6820,365,FRENCH STYLE STORAGE JAR CAFE ,#sku_3116,1488.8,1.68
6821,365,ICE CREAM DESIGN GARDEN PARASOL,#sku_2973,1414.56,2.05
6822,365,FRUIT TREE AND BIRDS WALL PLAQUE,#sku_2458,1331.7,21.76
6823,365,TEA FOR ONE POLKADOT,#sku_1637,1263.33,24.01
6824,365,BLACK 3 BEAD DROP EARRINGS,#sku_2799,1239.52,2.78
6825,365,HERB MARKER THYME,#sku_581,1000.93,21.51
6826,365,HEART DECORATION PAINTED ZINC ,#sku_830,982.16,33.14
